paperId,title,year,venue,citationCount,abstract,source,pre_score,include
cb986c9b3f61ba099c632177eadff39138368f41,Multi-Task Multi-Objective Evolutionary Search Based on Deep Reinforcement Learning for Multi-Objective Vehicle Routing Problems with Time Windows,2024,Symmetry,8,"The vehicle routing problem with time windows (VRPTW) is a widely studied combinatorial optimization problem in supply chains and logistics within the last decade. Recent research has explored the potential of deep reinforcement learning (DRL) as a promising solution for the VRPTW. However, the challenge of addressing the VRPTW with many conflicting objectives (MOVRPTW) still remains for DRL. The MOVRPTW considers five conflicting objectives simultaneously: minimizing the number of vehicles requ",model_based_rl,2,n/a
1c9a0ebc7d4d165ab0898eec1304f16404888e49,A comparison of reinforcement learning policies for dynamic vehicle routing problems with stochastic customer requests,2024,Computers & industrial engineering,13,"This paper presents directions for using reinforcement learning with neural networks for dynamic vehicle routing problems (DVRPs). DVRPs involve sequential decision-making under uncertainty where the expected future consequences are ideally included in current decision-making. A frequently used framework for these problems is approximate dynamic programming (ADP) or reinforcement learning (RL), often in conjunction with a parametric value function approximation (VFA). A straightforward way to us",model_based_rl,2,n/a
aaef5d86cc86ac9651afbb507803ce1b17f60df7,Online intelligent dispatching strategy of housekeeping order based on multi-agent reinforcement learning,2024,ICAIE,0,"With the rise of internet services and higher living standards, online home services are booming. Online housekeeping order dispatch is often modeled as Multi-Depot Vehicle Routing with Time Windows (MDVRPTW), yet existing solutions are mostly offline and lack real-world optimization considerations. This paper formulates the online order-aunt matching problem as a dynamic mixed-integer programming model, incorporating service score, average travel time, and distance per order. It introduces ML2C",model_based_rl,2,n/a
1a74203640ec8957c5b3555dc9915a4ff4a76f6e,Deep reinforcement learning path planning and task allocation for multi-robot collaboration,2024,Alexandria Engineering Journal,35,,constrained_rl,2,n/a
dfe750289e6ae9585981d2d7bea7f58e493fdf56,PyroTrack: Belief-Based Deep Reinforcement Learning Path Planning for Aerial Wildfire Monitoring in Partially Observable Environments,2024,American Control Conference,6,"Motivated by agility, 3D mobility, and low-risk operation compared to human-operated management systems of autonomous unmanned aerial vehicles (UAVs), this work studies UAV-based active wildfire monitoring where a UAV detects fire incidents in remote areas and tracks the fire frontline. A UAV path planning solution is proposed considering realistic wildfire management missions, where a single low-altitude drone with limited power and flight time is available. Noting the limited field of view of ",constrained_rl,2,n/a
52b246303dc2f56012b4eeb42adf5514924ed18a,Deep Reinforcement Learning With Dynamic Graphs for Adaptive Informative Path Planning,2024,IEEE Robotics and Automation Letters,41,"Autonomousrobots are often employed for data collection due to their efficiency and low labour costs. A key task in robotic data acquisition is planning paths through an initially unknown environment to collect observations given platform-specific resource constraints, such as limited battery life. Adaptive online path planning in 3D environments is challenging due to the large set of valid actions and the presence of unknown occlusions. To address these issues, we propose a novel deep reinforce",constrained_rl,2,n/a
fa5a8ecb18a856e96c0c48cef44db8894e76fc17,Dynamic Scene Path Planning of UAVs Based on Deep Reinforcement Learning,2024,Drones,41,"Traditional unmanned aerial vehicle path planning methods focus on addressing planning issues in static scenes, struggle to balance optimality and real-time performance, and are prone to local optima. In this paper, we propose an improved deep reinforcement learning approach for UAV path planning in dynamic scenarios. Firstly, we establish a task scenario including an obstacle assessment model and model the UAV’s path planning problem using the Markov Decision Process. We translate the MDP model",constrained_rl,2,n/a
e67ea19ed6a8f7061e3ff2405bb952ca2754bb8f,Multi-UAV simultaneous target assignment and path planning based on deep reinforcement learning in dynamic multiple obstacles environments,2024,Frontiers Neurorobotics,45,"Target assignment and path planning are crucial for the cooperativity of multiple unmanned aerial vehicles (UAV) systems. However, it is a challenge considering the dynamics of environments and the partial observability of UAVs. In this article, the problem of multi-UAV target assignment and path planning is formulated as a partially observable Markov decision process (POMDP), and a novel deep reinforcement learning (DRL)-based algorithm is proposed to address it. Specifically, a target assignme",constrained_rl,2,n/a
335d84dbe9d7e101648bcb1e3a6f4b0bd45415e8,Deep Reinforcement Learning in Autonomous Car Path Planning and Control: A Survey,2024,arXiv.org,34,"Combining data-driven applications with control systems plays a key role in recent Autonomous Car research. This thesis offers a structured review of the latest literature on Deep Reinforcement Learning (DRL) within the realm of autonomous vehicle Path Planning and Control. It collects a series of DRL methodologies and algorithms and their applications in the field, focusing notably on their roles in trajectory planning and dynamic control. In this review, we delve into the application outcomes ",constrained_rl,2,n/a
c76350dcfe3ba118e92a713ccc74646dacab356a,Deep Reinforcement Learning Assisted UAV Path Planning Relying on Cumulative Reward Mode and Region Segmentation,2024,IEEE Open Journal of Vehicular Technology,29,"In recent years, unmanned aerial vehicles (UAVs) have been considered for many applications, such as disaster prevention and control, logistics and transportation, and wireless communication. Most UAVs need to be manually controlled using remote control, which can be challenging in many environments. Therefore, autonomous UAVs have attracted significant research interest, where most of the existing autonomous navigation algorithms suffer from long computation time and unsatisfactory performance.",constrained_rl,2,n/a
6771cb4ad3863f8dc574c5f57cf902d87a7ee881,Improve exploration in deep reinforcement learning for UAV path planning using state and action entropy,2024,Measurement science and technology,22,"Despite being a widely adopted development framework for unmanned aerial vehicle (UAV), deep reinforcement learning is often considered sample inefficient. Particularly, UAV struggles to fully explore the state and action space in environments with sparse rewards. While some exploration algorithms have been proposed to overcome the challenge of sparse rewards, they are not specifically tailored for UAV platform. Consequently, applying those algorithms to UAV path planning may lead to problems su",constrained_rl,2,n/a
98102a9a5a2ef417661788ef4e8ab566e2075f31,Cooperative Coverage Path Planning for Multi-Mobile Robots Based on Improved K-Means Clustering and Deep Reinforcement Learning,2024,Electronics,20,"With the increasing complexity of patrol tasks, the use of deep reinforcement learning for collaborative coverage path planning (CPP) of multi-mobile robots has become a new hotspot. Taking into account the complexity of environmental factors and operational limitations, such as terrain obstacles and the scope of the task area, in order to complete the CPP task better, this paper proposes an improved K-Means clustering algorithm to divide the multi-robot task area. The improved K-Means clusterin",constrained_rl,2,n/a
f924843a3d603d5eb1405c8a7e465066be800e33,An Improved Deep Reinforcement Learning Algorithm for Path Planning in Unmanned Driving,2024,IEEE Access,16,"In the domain of intelligent transportation systems, the advent of autonomous driving technology represents a critical milestone, profoundly shaping the automotive industry’s evolutionary path. This technology’s core, particularly the algorithms facilitating driverless path planning, has attracted significant scholarly interest. This paper presents an advanced Deep Reinforcement Learning algorithm for Path Planning (DRL-PP), designed to rectify the shortcomings inherent in existing path planning",constrained_rl,2,n/a
aa4a0f40dcd79ec3ce8c385eb69a84e2b90db7b6,Deep Reinforcement Learning With Multicritic TD3 for Decentralized Multirobot Path Planning,2024,IEEE Transactions on Cognitive and Developmental Systems,15,"Centralized multirobot path planning is a prevalent approach involving a global planner computing feasible paths for each robot using shared information. Nonetheless, this approach encounters limitations due to communication constraints and computational complexity. To address these challenges, we introduce a novel decentralized multirobot path planning approach that eliminates the need for sharing the states and intentions of robots. Our approach harnesses deep reinforcement learning and featur",constrained_rl,2,n/a
1cd2c34771ece5c7044043263ed00bec9555f27c,"Recent progress, challenges and future prospects of applied deep reinforcement learning : A practical perspective in path planning",2024,Neurocomputing,100,,constrained_rl,2,n/a
e882105e419cdd6a4ee8787d76e3c92526d6d9bd,Lunar Rover Collaborated Path Planning with Artificial Potential Field-Based Heuristic on Deep Reinforcement Learning,2024,Aerospace,17,"The International Lunar Research Station, to be established around 2030, will equip lunar rovers with robotic arms as constructors. Construction requires lunar soil and lunar rovers, for which rovers must go toward different waypoints without encountering obstacles in a limited time due to the short day, especially near the south pole. Traditional planning methods, such as uploading instructions from the ground, can hardly handle many rovers moving on the moon simultaneously with high efficiency",constrained_rl,2,n/a
1903fb37dc5dc8ed2fe4c8b4d3479d9211b15377,Path planning of autonomous underwater vehicle in unknown environment based on improved deep reinforcement learning,2024,Ocean Engineering,35,,constrained_rl,2,n/a
2524bce92530e7e34911be49b6cc47b9e30b5d4f,Path planning of stratospheric airship in dynamic wind field based on deep reinforcement learning,2024,Aerospace Science and Technology,41,,constrained_rl,2,n/a
b7c7d00b2d3a9492640f6164b81a1a72e85b5981,A path planning method based on deep reinforcement learning for AUV in complex marine environment,2024,Ocean Engineering,36,,constrained_rl,2,n/a
e21063549ba52de13ad91c74f828b69c07e4aad4,Deep reinforcement learning-based path planning method for underwater gliders in unknown 3D marine environment,2024,Ships and Offshore Structures,13,"ABSTRACT Aiming at the problems of low path quality, poor dynamic obstacle avoidance ability, and high energy consumption of underwater glider (UG) path planning in unknown environments, a UG path planning algorithm based on deep reinforcement learning is proposed. First, by modeling the motion characteristics of the UG in 3D space. The currents in the ocean were then analyzed and classified, while modeling for possible obstacles in the water. On this basis, the Markov Decision Process (MDP) of ",constrained_rl,2,n/a
eee5a327e2a039ccc43b6aec54239afb4c3ccd2c,An Algorithm of Complete Coverage Path Planning for Deep‐Sea Mining Vehicle Clusters Based on Reinforcement Learning,2024,Advanced Theory and Simulations,13,"This paper proposes a deep reinforcement learning algorithm to achieve complete coverage path planning for deep‐sea mining vehicle clusters. First, the mining vehicles and the deep‐sea mining environment are modeled. Then, this paper implements a series of algorithm designs and optimizations based on Deep Q Networks (DQN). The map fusion mechanism can integrate the grid matrix data from multiple mining vehicles to get the state matrix of the complete environment. In this paper, a preprocessing m",constrained_rl,2,n/a
dd70142c564f519c5e323e7eb6443f4a580e42e9,The Wide-Area Coverage Path Planning Strategy for Deep-Sea Mining Vehicle Cluster Based on Deep Reinforcement Learning,2024,Journal of Marine Science and Engineering,15,"The path planning strategy of deep-sea mining vehicles is an important factor affecting the efficiency of deep-sea mining missions. However, the current traditional path planning algorithms suffer from hose entanglement problems and small coverage in the path planning of mining vehicle cluster. To improve the security and coverage of deep-sea mining systems, this paper proposes a cluster-coverage path planning strategy based on a traditional algorithm and Deep Q Network (DQN). First, we designed",constrained_rl,2,n/a
7f3b9aeed33048460284331c41f66fc54d63f36a,Research on Path Planning of Agricultural UAV Based on Improved Deep Reinforcement Learning,2024,Agronomy,15,"Traditional manual or semi-mechanized pesticide spraying methods often suffer from issues such as redundant coverage and cumbersome operational steps, which fail to meet current pest and disease control requirements. Therefore, there is an urgent need to develop an efficient pest control technology system. This paper builds upon the Deep Q-Network algorithm by integrating the Bi-directional Long Short-Term Memory structure to propose the BL-DQN algorithm. Based on this, a path planning framework",constrained_rl,2,n/a
a1eb3ede2f331275af7bcb643ff23bc72ad7a965,Manipulation-Compliant Artificial Potential Field and Deep Q-Network: Large Ships Path Planning Based on Deep Reinforcement Learning and Artificial Potential Field,2024,Journal of Marine Science and Engineering,11,"Enhancing the path planning capabilities of ships is crucial for ensuring navigation safety, saving time, and reducing energy consumption in complex maritime environments. Traditional methods, reliant on static algorithms and singular models, are frequently limited by the physical constraints of ships, such as turning radius, and struggle to adapt to the maritime environment’s variability and emergencies. The development of reinforcement learning has introduced new methods and perspectives to pa",constrained_rl,2,n/a
e924b59b86b71cfe41c923aafbc8df87caecd0c7,Integrating deep reinforcement learning and improved artificial potential field method for safe path planning for mobile robots,2024,Robotic Intelligence and Automation,10,"
Purpose
This paper aims to address the safety concerns of path-planning algorithms in dynamic obstacle warehouse environments. It proposes a method that uses improved artificial potential fields (IAPF) as expert knowledge for an improved deep deterministic policy gradient (IDDPG) and designs a hierarchical strategy for robots through obstacle detection methods.


Design/methodology/approach
The IAPF algorithm is used as the expert experience of reinforcement learning (RL) to reduce the useless ",constrained_rl,2,n/a
84d8bf2f2970ea31a92df41f579e8d4d9c40f6fd,A path planning method based on deep reinforcement learning for crowd evacuation,2024,Journal of Ambient Intelligence and Humanized Computing,9,,constrained_rl,2,n/a
5200b905e30e924cb591cab37ba79d5e7742a7e0,Path Planning Algorithms for Mobile Robots Based on Deep Reinforcement Learning,2024,Highlights in Science Engineering and Technology,2,"This paper gives an introduction of path planning algorithms for mobile robots based on deep reinforcement learning (DRL). Firstly, the traditional path planning algorithms are compared with the deep reinforcement learning path planning algorithms. One key advantage of DRL-based algorithms is their ability to meet real-time interactions due to lower calculation requirements. Then, some basic path planning algorithms based on deep learning used in unknown and dynamic environment are introduced. A",constrained_rl,2,n/a
0f06d3c57c7e9041fa3ce79c7ed258fa3ff80d3e,Multi-Objective Dynamic Path Planning with Multi-Agent Deep Reinforcement Learning,2024,Journal of Marine Science and Engineering,8,"Multi-agent reinforcement learning (MARL) is characterized by its simple structure and strong adaptability, which has led to its widespread application in the field of path planning. To address the challenge of optimal path planning for mobile agent clusters in uncertain environments, a multi-objective dynamic path planning model (MODPP) based on multi-agent deep reinforcement learning (MADRL) has been proposed. This model is suitable for complex, unstable task environments characterized by dime",constrained_rl,2,n/a
3aee5ed3cd52240eea6f78848b071cea65ee1f53,A generalisable tool path planning strategy for free-form sheet metal stamping through deep reinforcement and supervised learning,2024,Journal of Intelligent Manufacturing,10,"Due to the high cost of specially customised presses and dies and the advance of machine learning technology, there is some emerging research attempting free-form sheet metal stamping processes which use several common tools to produce products of various shapes. However, tool path planning strategies for the free forming process, such as reinforcement learning technique, derived from previous path planning experience are not generalisable for an arbitrary new sheet metal workpiece. Thus, in thi",constrained_rl,2,n/a
74499cdf96a40bed4321765882e35d73a6270876,Optimization of Spinal Surgery Robot Path Planning Using Deep Reinforcement Learning,2024,"2024 First International Conference on Software, Systems and Information Technology (SSITCON)",2,"In spinal surgery, the accuracy and stability of path planning are critical to the success of the operation. The traditional path planning method relies on preoperative images and doctor’s experience, which has great uncertainty and risk. To solve this problem, we propose a path planning optimization method for spinal surgery robots based on deep reinforcement learning. By combining deep learning and reinforcement learning algorithms, we built an adaptive path planning model capable of automatic",constrained_rl,2,n/a
11ce711c80486cc7bb9ecfca1b1aec0d89d3a25a,Hybrid path planning and following of a quadrotor UAV based on deep reinforcement learning,2024,Chinese Control and Decision Conference,3,"Deep reinforcement learning(DRL)-based path planning algorithms have gained significant attention in recent years due to their end-to-end processing and robustness. Nevertheless, they face challenges in scenarios with long distances and dense obstacles because they only consider local environmental information. This paper presents a hybrid path planning and following approach that combines path planning based on soft actor-critic(SAC) with path following. Initially, a path is generated using the",constrained_rl,2,n/a
66c967c3862475b99bcb9a21df077285385eb4ca,Deep Reinforcement Learning Approach for UAV Search Path Planning In Discrete Time and Space,2024,International Conference on Wireless Communications and Mobile Computing,4,"Path planning for search missions carried out by Unmanned Aerial Vehicles (UAVs) is a challenging problem. This is due to UAV limited energy budget and the importance of time for search operations. The objective of this study is to come up with an approach to minimize the total search time required to locate a specific target. To achieve this, we deployed a deep reinforcement learning (DRL) model based on the Proximal Policy Optimization (PPO) algorithm to solve the combinatorial optimization pr",constrained_rl,2,n/a
7129e1078b22deab962a3ba7b2dcd6ab9c567045,On Hierarchical Path Planning Based on Deep Reinforcement Learning in Off- Road Environments,2024,"International Conference on Automation, Robotics and Applications",6,"The uneven terrains and complex obstacles in off-road environments present significant challenges to the stability and safety of vehicle path planning. In this paper, an improved D* Lite algorithm is employed to generate global waypoints for path planning. The dynamic window approach (DWA) is used for local path planning guided by these waypoints. The selection of DWA parameters is formulated as a Markov decision process (MDP), and a deep reinforcement learning (DRL) algorithm with a novel rewar",constrained_rl,2,n/a
fbd6eef6b6c8bf0c4085256d2bc463163e6810bc,Research on Path Planning Methods of Intelligent Inspection Robots Based on Deep Reinforcement Learning,2024,2024 4th Asia-Pacific Conference on Communications Technology and Computer Science (ACCTCS),1,"The intelligent inspection robot is capable of performing autonomous inspection tasks in complex environments. The robot's path planning is the key issue affecting its performance and efficiency. This paper studies the path planning method of intelligent inspection robots based on deep reinforcement learning. First, it describes and abstracts the inspection environment, then defines the goals and constraints of path planning, and finally introduces the framework and algorithm of deep reinforceme",constrained_rl,2,n/a
64920abaeb21972a31ae1369aa10f00dbda1453c,Deep Reinforcement Learning-Based (DRLB) Optimization for Autonomous Driving Vehicle Path Planning,2024,"International Conference Electronic Systems, Signal Processing and Computing Technologies [ICESC-]",3,"This comprehensive study presents a novel DRLB assisted path planning (PP) algorithm for the autonomous driving (AD) vehicles with the novel designed deep reinforcement learning (DRL). The proposed algorithm addresses the challenges faced by traditional path planning methods, such as large Q-table sizes, high computational complexity, and convergence problems. Unlike conventional approaches that rely on predefined environment maps or potential field methods, the proposed algorithm uses DRL to le",constrained_rl,2,n/a
7420db35a624d833ad610dd854a1da0037938b80,AUV path planning based on improved IFDS and deep reinforcement learning,2024,International Journal of Advanced Robotic Systems,3,"Existing autonomous underwater vehicle (AUV) path planning algorithms are rapidly developing and perform well in solving optimal paths. However, the performance of these algorithms in real environments is significantly worse than that in simulated environments due to the influence of currents in real marine environments. To this end, this paper proposes an algorithm that improves the fusion of perturbed flow field and deep reinforcement learning and adds the influence of random currents to the e",constrained_rl,2,n/a
31f36a747ba615bd8d5c4166fda25150542c3b17,Deep Reinforcement Learning-Based Path Planning for Dynamic and Heterogeneous Environments,2024,2024 Panhellenic Conference on Electronics & Telecommunications (PACET),6,"This study investigates the application of Deep Reinforcement Learning (DRL) algorithms, namely Double Deep Q-Network (DDQN) and Deep Deterministic Policy Gradient (DDPG), in the context of path planning within dynamic and heterogeneous environments. Recognizing the limitations of traditional path planning methods in such complex settings, this research evaluates the suitability of DRL for more adaptable and dynamic navigation solutions. Through extensive simulations, we compare the performance ",constrained_rl,2,n/a
e1637115abaed3e7ec109a93ae203dad2da24b1d,Learn Once Plan Arbitrarily (LOPA): Attention-Enhanced Deep Reinforcement Learning Method for Global Path Planning,2024,arXiv.org,2,"Deep reinforcement learning (DRL) methods have recently shown promise in path planning tasks. However, when dealing with global planning tasks, these methods face serious challenges such as poor convergence and generalization. To this end, we propose an attention-enhanced DRL method called LOPA (Learn Once Plan Arbitrarily) in this paper. Firstly, we analyze the reasons of these problems from the perspective of DRL's observation, revealing that the traditional design causes DRL to be interfered ",constrained_rl,2,n/a
f7f80c35808da7e89c5ebd9f38d8e012dd1f4952,Random Network Distillation Based Deep Reinforcement Learning for AGV Path Planning,2024,2024 IEEE Intelligent Vehicles Symposium (IV),6,"With the flourishing development of intelligent warehousing systems, the technology of Automated Guided Vehicle (AGV) has experienced rapid growth. Within intelligent warehousing environments, AGV is required to safely and rapidly plan an optimal path in complex and dynamic environments. Most research has studied deep reinforcement learning to address this challenge. However, in the environments with sparse extrinsic rewards, these algorithms often converge slowly, learn inefficiently or fail to",constrained_rl,2,n/a
30a936c6bd108214d16dd08a8e78a8b7227d73fd,An Attention-aware Deep Reinforcement Learning Framework for UAV-UGV Collaborative Route Planning,2024,IEEE/RJS International Conference on Intelligent RObots and Systems,10,"Unmanned aerial vehicles (UAVs) possess the capability to survey vast areas, yet their operational range is limited by their battery capacity. Deploying mobile recharging stations via unmanned ground vehicles (UGVs) can significantly enhance the endurance and effectiveness of UAVs. However, optimizing the routes for both UAVs and UGVs, referred to as the UAV-UGV cooperative routing problem, requires a sophisticated planning framework to determine the vehicles’ routes and their recharging points.",constrained_rl,2,n/a
79e1196f8bf414d2d22d4ed53dc1f339bd70211c,RL-Planner: Reinforcement Learning-Enabled Efficient Path Planning in Multi-UAV MEC Systems,2024,IEEE Transactions on Network and Service Management,16,"Mobile edge computing (MEC), located at the network’s edge, enhances distributed computing. However, its fixed position presents limitations during emergencies. Integrating unmanned aerial vehicles (UAVs) into MEC systems offers a solution but introduces challenges in managing UAV collaboration. This paper proposes a Reinforcement Deep Q-Learning based multi-UAV MEC framework to optimize quality of service (QoS) and route planning. The proposed framework addresses these challenges by modeling us",constrained_rl,2,n/a
2713b963741b8482a2bdb0a97f1e4e409c595369,Research on improving visual adaptive route planning of distribution network UAV by using deep learning technology,2024,International Journal of Low-Carbon Technologies,0,"
 The efficiency and safety of distribution network inspections are crucial to maintaining the reliability of electricity supply in various sectors. Traditional manual inspection methods are not only inefficient but also pose risks due to human limitations and environmental factors. This paper proposes a novel approach to enhancing the route planning of Unmanned Aerial Vehicles (UAVs) through Deep Reinforcement Learning, integrated with advanced image processing and control strategies. We employ",constrained_rl,2,n/a
c4ffeba6823657f3fcdde719c54702d06ea5122c,An Improved Ant Colony Algorithm with Deep Reinforcement Learning for the Robust Multiobjective AGV Routing Problem in Assembly Workshops,2024,Applied Sciences,9,"Vehicle routing problems (VRPs) are challenging problems. Many variants of the VRP have been proposed. However, few studies on VRP have combined robustness and just-in-time (JIT) requirements with uncertainty. To solve the problem, this paper proposes the just-in-time-based robust multiobjective vehicle routing problem with time windows (JIT-RMOVRPTW) for the assembly workshop. Based on the conflict between uncertain time and JIT requirements, a JIT strategy was proposed. To measure the robustne",constrained_rl,2,n/a
441116d9a09c9cfa27a0a0d19d46502178340a24,Robust Route Planning under Uncertain Pickup Requests for Last-mile Delivery,2024,The Web Conference,15,"Empowered by the widespread adoption of Internet of Things (IoT) devices and smartphones, last-mile delivery services have evolved to accommodate both delivery and pickup tasks. An essential challenge in last-mile delivery is efficiently planning routes for couriers to handle pre-scheduled delivery requests as well as stochastic pickup requests. Existing work approaches this problem by either adjusting routes on the fly when new requests arise or preplanning routes based on predicted future pick",constrained_rl,2,n/a
8ef4b8da570aaacfa82787c9fd9ccc2f101ef402,AI-Driven Route Planning and Scheduling for Electric School Buses,2024,International Journal of Computing and Engineering,0,"This review paper explores the current state, recent advancements, challenges, and future perspectives of AI-driven approaches for route planning and scheduling of Electric School Buses (ESBs). The integration of artificial intelligence into energy management systems for electric vehicles has gained significant attention, particularly in optimizing school transportation. This study examines various AI techniques, including genetic algorithms, reinforcement learning, and game-theoretic approaches",ev_routing,2,n/a
2a9a6d7127d76bbee3ac0cca792ee505c177cc44,Decentralized Navigation With Heterogeneous Federated Reinforcement Learning for UAV-Enabled Mobile Edge Computing,2024,IEEE Transactions on Mobile Computing,29,"Unmanned Aerial Vehicle (UAV)-enabled mobile edge computing has been proposed as an efficient task-offloading solution for user equipments (UEs). Nevertheless, the presence of heterogeneous UAVs makes centralized navigation policies impractical. Decentralized navigation policies also face significant challenges in knowledge sharing among heterogeneous UAVs. To address this, we present the soft hierarchical deep reinforcement learning network (SHDRLN) and dual-end federated reinforcement learning",recent_2025,2,n/a
c6b6610863cd187238aa395283e6ea7830f3e194,Electric Vehicle Routing for Emergency Power Supply with Deep Reinforcement Learning,2024,Adaptive Agents and Multi-Agent Systems,2,"To maintain telecom services even during power outages, maintaining the power of the base stations is essential. Here, we consider a solution where Electric Vehicles (EVs) go around to directly supply their power to the base stations whose power is continuously decreasing. The goal is to find EV routes that minimize both total travel distance and the number of downed base stations. In this paper, we formulate this routing as a new variant of the Electric Vehicle Routing Problem (EVRP) and propos",recent_2025,2,0
46c63286b7bc474b17c2d83417d3e9873eda97fa,A Reinforcement Learning-assisted Evolutionary Computing Approach to Capacitated Vehicle Routing with Time Windows,2024,GECCO Companion,1,"This study proposes an innovative approach to address the Capacitated Vehicle Routing Problem with Time Windows (CVRPTW) by integrating Reinforcement Learning (RL) into Evolutionary Algorithms (EAs), forming the Reinforcement Learning-assisted EA (RL-EA). While traditional EAs struggle with scalability and convergence speed, RL offers promise in dynamic decision-making. By combining the strengths of both paradigms, RL-EAs aim to enhance the state-of-the-art solutions for CVRPTW. The proposed app",recent_2025,2,n/a
e7211d9bc551894af2e5b86a936026444ea18e0e,Reinforcement Learning-Driven Enhancement of Medical Waste Collection within Capacity-Homogeneous Vehicle Routing,2024,IJCI. International Journal of Computers and Information,4,"Artificial intelligence is increasingly being used in various fields, including the management of hazardous medical waste. Medical waste poses an economic burden and a risk to public health, and it should be disposed of with care, preferably in areas far from residential areas. Data was collected on waste generated by 15 government hospitals in Menoufia Governorate and a single disposal site in Kafr Dawood, along with a central collection point for waste transport vehicles. This study addresses ",recent_2025,2,n/a
415e4be7cb7816b41b613126bc3e27c59c00b1fd,Deep Reinforcement Learning with Detour Estimation for Vehicle Routing Problems,2024,Chinese Control and Decision Conference,0,"For the vehicle routing problem, this paper introduces a baseline function computation approach with “Detour Estimation” in deep reinforcement learning. During the training process, if a truck still has feasible customers to serve every time it prepares to return to the depot, it is considered that the truck has taken a detour, and at this moment, the detour estimation for this partial solution is calculated, referred to as “partial detour estimation.” After completing the service of all custome",recent_2025,2,n/a
3f8e70c76b5c1db330f3745aedf80b6b195a59f2,Graph attention reinforcement learning with flexible matching policies for multi-depot vehicle routing problems,2023,Physica A: Statistical Mechanics and its Applications,27,,gnn_rl,2,n/a
7275e0f368cd021d7ce2051b97d315ed2a1248b0,Coalitional Bargaining via Reinforcement Learning: An Application to Collaborative Vehicle Routing,2023,arXiv.org,5,"Collaborative Vehicle Routing is where delivery companies cooperate by sharing their delivery information and performing delivery requests on behalf of each other. This achieves economies of scale and thus reduces cost, greenhouse gas emissions, and road congestion. But which company should partner with whom, and how much should each company be compensated? Traditional game theoretic solution concepts, such as the Shapley value or nucleolus, are difficult to calculate for the real-world problem ",model_based_rl,2,n/a
82e8fa4b6cec35289c68011138f15ff0164d5b77,Fair collaborative vehicle routing: A deep multi-agent reinforcement learning approach,2023,Transportation Research Part C: Emerging Technologies,25,"Collaborative vehicle routing occurs when carriers collaborate through sharing their transportation requests and performing transportation requests on behalf of each other. This achieves economies of scale, thus reducing cost, greenhouse gas emissions and road congestion. But which carrier should partner with whom, and how much should each carrier be compensated? Traditional game theoretic solution concepts are expensive to calculate as the characteristic function scales exponentially with the n",model_based_rl,2,n/a
7a0ce2441da2c83d1429c97e612d763e2f5ad62c,Enhancing Vehicle Routing Solutions Through Attention-Based Deep Reinforcement Learning,2023,2023 5th International Conference on Data-driven Optimization of Complex Systems (DOCS),1,"In this paper, we explore an attention-based deep reinforcement learning approach for vehicle routing problems. Our method involves iteratively improving initial solutions using an enhanced heuristic algorithm and automatically learning the improved heuristic rules through deep reinforcement learning. Existing attention-based models often treat city nodes merely as input features, overlooking the visitation order and distances between cities. Therefore, in our attention model, we propose a synth",model_based_rl,2,n/a
cc3c62f71f756baf14d0df24aa162fb23a0c0d3b,An Information-Assisted Deep Reinforcement Learning Path Planning Scheme for Dynamic and Unknown Underwater Environment,2023,IEEE Transactions on Neural Networks and Learning Systems,25,"An autonomous underwater vehicle (AUV) has shown impressive potential and promising exploitation prospects in numerous marine missions. Among its various applications, the most essential prerequisite is path planning. Although considerable endeavors have been made, there are several limitations. A complete and realistic ocean simulation environment is critically needed. As most of the existing methods are based on mathematical models, they suffer from a large gap with reality. At the same time, ",constrained_rl,2,n/a
c5933d3a9e3c816a14fd668b1093f47b07cd678d,Learning to Recharge: UAV Coverage Path Planning through Deep Reinforcement Learning,2023,arXiv.org,14,"Coverage path planning (CPP) is a critical problem in robotics, where the goal is to find an efficient path that covers every point in an area of interest. This work addresses the power-constrained CPP problem with recharge for battery-limited unmanned aerial vehicles (UAVs). In this problem, a notable challenge emerges from integrating recharge journeys into the overall coverage strategy, highlighting the intricate task of making strategic, long-term decisions. We propose a novel proximal polic",constrained_rl,2,n/a
a50ff3ba1541a8a4ec3e909d43007aa986d62237,An Adaptive Route Guidance Model Based on Deep Reinforcement Learning,2022,Social Science Research Network,1,,gnn_rl,2,1
95ab1ce8c75785d14b488be981d0d34bd9bd2503,Action Guidance-Based Deep Interactive Reinforcement Learning for AUV Path Planning,2022,"2022 International Conference on Machine Learning, Control, and Robotics (MLCR)",4,"Autonomous underwater vehicle (AUV) is playing an increasingly important role in marine scientific research and resource exploration due to its autonomy and flexibility. As the core technology to improve AUV's autonomy, path planning facilitates AUV to complete its mission safely by avoiding obstacles in the route. In this paper, we proposed an action guidance-based interactive deep deterministic policy gradient (IDDPG) method for AUV path planning. The human trainer can provide a suggested acti",gnn_rl,2,n/a
d953c3772a9b675e777c46955ead67e5a6b92df1,Deep Reinforcement Learning Model for Blood Bank Vehicle Routing Multi-Objective Optimization,2022,Computers Materials & Continua,2,": The overall healthcare system has been prioritized within development top lists worldwide. Since many national populations are aging, combined with the availability of sophisticated medical treatments, healthcare expenditures are rapidly growing. Blood banks are a major component of any healthcare system, which store and provide the blood products needed for organ transplants, emergency medical treatments, and routine surgeries. Timely delivery of blood products is vital, especially in emergen",model_based_rl,2,n/a
